"timestamp [UTC]",message
"3/18/2021, 3:21:30.617 AM","[911791375:10] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:21:30.618 AM","[911791375:10] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:21:30.619 AM","[911791375:10] SENT: End{error=null}"
"3/18/2021, 3:21:30.620 AM","[911791375:10] RECV: End{error=null}"
"3/18/2021, 3:21:56.896 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:22:23.146 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:22:33.976 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:23:00.249 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:23:26.532 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:23:34.153 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:23:52.788 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:24:19.041 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:24:45.343 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:25:11.682 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:25:33.889 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:25:34.152 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:26:00.222 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:26:20.596 AM","[911791375:10] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:26:20.598 AM","[911791375:10] RECV: Begin{remoteChannel=10, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:26:20.598 AM","[911791375:10] SENT: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:12:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:12:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 3:26:20.620 AM","[911791375:10] RECV: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:12:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:12:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 3:26:20.620 AM","[911791375:10] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 3:26:20.620 AM","[911791375:9] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:26:20.621 AM","[911791375:9] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:26:20.622 AM","[911791375:9] SENT: End{error=null}"
"3/18/2021, 3:26:20.623 AM","[911791375:9] RECV: End{error=null}"
"3/18/2021, 3:26:46.945 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:27:13.204 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:27:39.551 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:28:05.806 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:28:32.062 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:28:33.814 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:28:34.153 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:29:00.150 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:29:26.443 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:29:52.767 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:30:19.023 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:30:34.153 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:30:45.306 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:31:10.597 AM","[911791375:9] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:31:10.598 AM","[911791375:9] RECV: Begin{remoteChannel=9, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:31:10.599 AM","[911791375:9] SENT: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:13:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:13:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 3:31:10.619 AM","[911791375:9] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 3:31:10.619 AM","[911791375:9] RECV: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:13:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:13:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 3:31:10.620 AM","[911791375:10] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:31:10.621 AM","[911791375:10] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:31:10.621 AM","[911791375:10] SENT: End{error=null}"
"3/18/2021, 3:31:10.622 AM","[911791375:10] RECV: End{error=null}"
"3/18/2021, 3:31:33.806 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:32:00.154 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:32:26.465 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:32:52.720 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:33:19.010 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:33:34.154 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:33:45.261 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:34:11.584 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:34:33.710 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:35:00.057 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:35:26.312 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:35:34.155 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:35:52.577 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:36:00.597 AM","[911791375:10] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:36:00.598 AM","[911791375:10] RECV: Begin{remoteChannel=10, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:36:00.599 AM","[911791375:10] SENT: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:14:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:14:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 3:36:00.620 AM","[911791375:10] RECV: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:14:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:14:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 3:36:00.620 AM","[911791375:10] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 3:36:00.621 AM","[911791375:9] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:36:00.623 AM","[911791375:9] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:36:00.624 AM","[911791375:9] SENT: End{error=null}"
"3/18/2021, 3:36:00.626 AM","[911791375:9] RECV: End{error=null}"
"3/18/2021, 3:36:26.883 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:36:53.192 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:37:19.453 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:37:33.691 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:38:00.050 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:38:26.303 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:38:34.156 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:38:52.556 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:39:18.819 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:39:45.169 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:40:11.501 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:40:33.656 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:40:34.155 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:40:50.597 AM","[911791375:9] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:40:50.599 AM","[911791375:9] RECV: Begin{remoteChannel=9, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:40:50.600 AM","[911791375:9] SENT: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:15:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:15:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 3:40:50.623 AM","[911791375:9] RECV: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:15:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:15:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 3:40:50.623 AM","[911791375:9] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 3:40:50.623 AM","[911791375:10] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:40:50.624 AM","[911791375:10] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:40:50.625 AM","[911791375:10] SENT: End{error=null}"
"3/18/2021, 3:40:50.626 AM","[911791375:10] RECV: End{error=null}"
"3/18/2021, 3:41:16.953 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:41:43.215 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:42:09.467 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:42:35.735 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:43:02.008 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:43:28.308 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:43:33.600 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:43:34.156 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:43:59.854 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:44:26.117 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:44:52.369 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:45:18.625 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:45:34.157 AM","[911791375:0] SENT: Empty Frame"
"3/18/2021, 3:45:40.598 AM","[911791375:10] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:45:40.599 AM","[911791375:10] RECV: Begin{remoteChannel=10, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:45:40.600 AM","[911791375:10] SENT: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:16:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:16:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 3:45:40.617 AM","[911791375:10] RECV: Attach{name='qpid-jms:sender:ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:16:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:c9a8d150-82d6-4c82-b0c3-2db96e815640:40:16:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 3:45:40.618 AM","[911791375:10] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 3:45:40.618 AM","[911791375:9] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:45:40.626 AM","[911791375:9] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:45:40.627 AM","[911791375:9] SENT: End{error=null}"
"3/18/2021, 3:45:40.628 AM","[911791375:9] RECV: End{error=null}"
"3/18/2021, 3:46:06.983 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:46:33.322 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:46:33.509 AM","[911791375:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 3:46:59.869 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:47:26.205 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:47:52.480 AM","[911791375:0] RECV: Empty Frame"
"3/18/2021, 3:48:18.078 AM","[911791375:0] RECV: End{error=null}"
"3/18/2021, 3:48:18.078 AM","[911791375:0] SENT: End{error=null}"
"3/18/2021, 3:48:18.172 AM","[911791375:1] RECV: End{error=null}"
"3/18/2021, 3:48:18.172 AM","[911791375:2] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.172 AM","[911791375:1] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:3] RECV: End{error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:4] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:5] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:4] RECV: End{error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:2] RECV: End{error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:5] RECV: End{error=null}"
"3/18/2021, 3:48:18.173 AM","[911791375:3] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:7] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:10] RECV: End{error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:0] RECV: Close{error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:8] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:6] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:6] RECV: End{error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:10] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:8] RECV: End{error=null}"
"3/18/2021, 3:48:18.174 AM","[911791375:7] RECV: End{error=null}"
"3/18/2021, 3:48:18.175 AM","[911791375:1] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.176 AM","[911791375:1] SENT: End{error=null}"
"3/18/2021, 3:48:18.176 AM","[911791375:2] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.177 AM","[911791375:3] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.177 AM","[911791375:2] SENT: End{error=null}"
"3/18/2021, 3:48:18.177 AM","[911791375:4] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.177 AM","[911791375:3] SENT: End{error=null}"
"3/18/2021, 3:48:18.178 AM","[911791375:4] SENT: End{error=null}"
"3/18/2021, 3:48:18.178 AM","[911791375:5] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.179 AM","[911791375:5] SENT: End{error=null}"
"3/18/2021, 3:48:18.179 AM","[911791375:7] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.179 AM","[911791375:6] SENT: End{error=null}"
"3/18/2021, 3:48:18.179 AM","[911791375:6] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.180 AM","[911791375:8] SENT: End{error=null}"
"3/18/2021, 3:48:18.180 AM","[911791375:7] SENT: End{error=null}"
"3/18/2021, 3:48:18.180 AM","[911791375:8] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.181 AM","[911791375:10] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 3:48:18.181 AM","[911791375:0] SENT: Close{error=null}"
"3/18/2021, 3:48:18.181 AM","[911791375:10] SENT: End{error=null}"
"3/18/2021, 3:48:18.235 AM","[935612099:0] SENT: SASL"
"3/18/2021, 3:48:18.236 AM","[935612099:0] RECV: SASL"
"3/18/2021, 3:48:18.237 AM","[935612099:0] RECV: SaslMechanisms{saslServerMechanisms=[MSSBCBS, PLAIN, ANONYMOUS, EXTERNAL]}"
"3/18/2021, 3:48:18.238 AM","[935612099:0] SENT: SaslInit{mechanism=PLAIN, initialResponse=\x00*******\x*******, hostname='*******.servicebus.windows.net'}"
"3/18/2021, 3:48:18.239 AM","[935612099:0] RECV: SaslOutcome{_code=OK, _additionalData=Welcome!}"
"3/18/2021, 3:48:18.239 AM","[935612099:0] SENT: AMQP"
"3/18/2021, 3:48:18.239 AM","[935612099:0] SENT: Open{ containerId='ID:9b3dedab-a1e0-4a28-a037-2c2d8922de97:41', hostname='*******.servicebus.windows.net', maxFrameSize=1048576, channelMax=32767, idleTimeOut=30000, outgoingLocales=null, incomingLocales=null, offeredCapabilities=null, desiredCapabilities=[sole-connection-for-container, DELAYED_DELIVERY, ANONYMOUS-RELAY, SHARED-SUBS], properties={product=QpidJMS, version=0.56.0, platform=JVM: 1.8.0_242, 25.242-b08, AdoptOpenJDK, OS: Linux, 4.15.0-1106-azure, amd64}}"
"3/18/2021, 3:48:18.240 AM","[935612099:0] RECV: AMQP"
"3/18/2021, 3:48:18.243 AM","[935612099:0] RECV: Open{ containerId='008fb3af1a2e46eeb8cc2e78308f8ca8_G9', hostname='null', maxFrameSize=65536, channelMax=4999, idleTimeOut=240000, outgoingLocales=null, incomingLocales=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:48:18.243 AM","[935612099:0] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:48:18.244 AM","[935612099:0] RECV: Begin{remoteChannel=0, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:48:18.245 AM","[935612099:1] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 3:48:18.246 AM","[935612099:1] RECV: Begin{remoteChannel=1, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
